application_key,facility,outfall,parameter,monitoring_period,reported_value,numeric_limit,applicable_requirement,comparison_status,monitoring_status,unresolved_reason,evidence_status,nodi_code,has_reported_value,is_numeric_comparison_candidate,monitoring_condition,pass_fail_reported
measurement:dmr_form_value_id=3920642650,NM0020583,001,70295,2024-10-31,367,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673276,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642651,NM0020583,001,70295,2024-10-31,33427,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673273,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642652,NM0020583,001,70295,2024-10-31,40080,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673274,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642653,NM0020583,001,70295,2024-10-31,609,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673287,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642654,NM0020583,001,70295,2024-10-31,645,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673288,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642655,NM0020583,001,70295,2024-10-31,25662,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673285,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642656,NM0020583,001,70295,2024-10-31,26855,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673286,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642657,NM0020583,001,70295,2024-10-31,269,497,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673300,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642658,NM0020583,001,70295,2024-10-31,319,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673297,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642659,NM0020583,001,70295,2024-10-31,11127,27664,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673298,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642660,NM0020583,001,70295,2024-10-31,12717,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673299,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642681,NM0020583,001,70295,2024-11-30,332,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673275,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642682,NM0020583,001,70295,2024-11-30,362,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673276,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642683,NM0020583,001,70295,2024-11-30,22849,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673273,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642684,NM0020583,001,70295,2024-11-30,28693,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673274,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642685,NM0020583,001,70295,2024-11-30,679,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673287,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642686,NM0020583,001,70295,2024-11-30,700,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673288,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642687,NM0020583,001,70295,2024-11-30,20922,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673285,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642688,NM0020583,001,70295,2024-11-30,23485,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673286,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642689,NM0020583,001,70295,2024-11-30,347,497,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673300,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642690,NM0020583,001,70295,2024-11-30,375,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673297,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642691,NM0020583,001,70295,2024-11-30,11157,27664,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673298,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642692,NM0020583,001,70295,2024-11-30,12510,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673299,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642713,NM0020583,001,70295,2024-12-31,356,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673275,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642714,NM0020583,001,70295,2024-12-31,375,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673276,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642715,NM0020583,001,70295,2024-12-31,22215,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673273,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642716,NM0020583,001,70295,2024-12-31,23154,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673274,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642717,NM0020583,001,70295,2024-12-31,718,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673287,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642718,NM0020583,001,70295,2024-12-31,736,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673288,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642719,NM0020583,001,70295,2024-12-31,22404,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673285,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642720,NM0020583,001,70295,2024-12-31,24123,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673286,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920643973,NM0020583,001,70295,2024-12-31,362,449,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838803,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643974,NM0020583,001,70295,2024-12-31,385,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838804,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920643975,NM0020583,001,70295,2024-12-31,11051,24992,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838801,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643976,NM0020583,001,70295,2024-12-31,12619,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838802,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642745,NM0020583,001,70295,2025-01-31,375,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673275,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642746,NM0020583,001,70295,2025-01-31,380,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673276,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642747,NM0020583,001,70295,2025-01-31,23795,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673273,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642748,NM0020583,001,70295,2025-01-31,26545,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673274,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642749,NM0020583,001,70295,2025-01-31,720,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673287,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642750,NM0020583,001,70295,2025-01-31,752,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673288,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642751,NM0020583,001,70295,2025-01-31,21804,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673285,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642752,NM0020583,001,70295,2025-01-31,26246,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673286,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920643977,NM0020583,001,70295,2025-01-31,345,449,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838803,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643978,NM0020583,001,70295,2025-01-31,372,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838804,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920643979,NM0020583,001,70295,2025-01-31,10372,24992,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838801,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643980,NM0020583,001,70295,2025-01-31,12496,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838802,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642777,NM0020583,001,70295,2025-02-28,391,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673275,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642778,NM0020583,001,70295,2025-02-28,396,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673276,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642779,NM0020583,001,70295,2025-02-28,24819,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673273,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642780,NM0020583,001,70295,2025-02-28,25889,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673274,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642781,NM0020583,001,70295,2025-02-28,726,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673287,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642782,NM0020583,001,70295,2025-02-28,734,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673288,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642783,NM0020583,001,70295,2025-02-28,25774,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673285,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642784,NM0020583,001,70295,2025-02-28,26751,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673286,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920643981,NM0020583,001,70295,2025-02-28,335,449,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838803,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643982,NM0020583,001,70295,2025-02-28,345,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610838804,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
